Year,Industry_aggregation_NZSIOC,Industry_code_NZSIOC,Industry_name_NZSIOC,Units,Variable_code,Variable_name,Variable_category,Value,Industry_code_ANZSIC06
2024,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H12,Salaries and wages paid,Financial performance,537,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2024,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H13,Redundancy and severance,Financial performance,1,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2024,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,169,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2024,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,1352,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2024,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H20,Non-operating expenses,Financial performance,15,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2024,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H21,Opening stocks,Financial performance,460,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2024,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H22,Closing stocks,Financial performance,465,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2024,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H23,Surplus before income tax,Financial performance,152,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2024,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H24,Total assets,Financial position,1973,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2024,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H25,Current assets,Financial position,1117,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2024,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H26,Fixed tangible assets,Financial position,528,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2024,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H27,Additions to fixed assets,Financial position,128,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2024,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H28,Disposals of fixed assets,Financial position,26,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2024,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H29,Other assets,Financial position,328,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2024,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H30,Total equity and liabilities,Financial position,1973,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2024,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,815,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2024,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H32,Current liabilities,Financial position,643,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2024,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H33,Other liabilities,Financial position,515,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2024,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars,H34,Total income per employee count,Financial ratios,283300,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2024,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars,H35,Surplus per employee count,Financial ratios,18500,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2024,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Percentage,H36,Current ratio,Financial ratios,174,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2024,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Percentage,H37,Quick ratio,Financial ratios,101,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2024,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Percentage,H38,Margin on sales of goods for resale,Financial ratios,26,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2024,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Percentage,H39,Return on equity,Financial ratios,19,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2024,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Percentage,H40,Return on total assets,Financial ratios,8,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2024,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Percentage,H41,Liabilities structure,Financial ratios,41,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2024,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H01,Total income,Financial performance,1775,"ANZSIC06 groups C131, C132, and C133"
2024,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,149,"ANZSIC06 groups C131, C132, and C133"
2024,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H03,Sales of other goods and services,Financial performance,1522,"ANZSIC06 groups C131, C132, and C133"
2024,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,12,"ANZSIC06 groups C131, C132, and C133"
2024,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,2,"ANZSIC06 groups C131, C132, and C133"
2024,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,90,"ANZSIC06 groups C131, C132, and C133"
2024,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,1651,"ANZSIC06 groups C131, C132, and C133"
2024,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,31,"ANZSIC06 groups C131, C132, and C133"
2024,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,7,"ANZSIC06 groups C131, C132, and C133"
2024,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,53,"ANZSIC06 groups C131, C132, and C133"
2024,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,399,"ANZSIC06 groups C131, C132, and C133"
2024,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,0,"ANZSIC06 groups C131, C132, and C133"
2024,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,113,"ANZSIC06 groups C131, C132, and C133"
2024,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,1038,"ANZSIC06 groups C131, C132, and C133"
2024,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,10,"ANZSIC06 groups C131, C132, and C133"
2024,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,317,"ANZSIC06 groups C131, C132, and C133"
2024,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,316,"ANZSIC06 groups C131, C132, and C133"
2024,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,122,"ANZSIC06 groups C131, C132, and C133"
2024,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H24,Total assets,Financial position,1558,"ANZSIC06 groups C131, C132, and C133"
2024,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H25,Current assets,Financial position,819,"ANZSIC06 groups C131, C132, and C133"
2024,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,463,"ANZSIC06 groups C131, C132, and C133"
2024,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,112,"ANZSIC06 groups C131, C132, and C133"
2024,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,13,"ANZSIC06 groups C131, C132, and C133"
2024,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H29,Other assets,Financial position,277,"ANZSIC06 groups C131, C132, and C133"
2024,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,1558,"ANZSIC06 groups C131, C132, and C133"
2024,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,675,"ANZSIC06 groups C131, C132, and C133"
2024,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,455,"ANZSIC06 groups C131, C132, and C133"
2024,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,428,"ANZSIC06 groups C131, C132, and C133"
2024,Level 4,CC211,Textile and Leather Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,323900,"ANZSIC06 groups C131, C132, and C133"
2024,Level 4,CC211,Textile and Leather Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,22300,"ANZSIC06 groups C131, C132, and C133"
2024,Level 4,CC211,Textile and Leather Manufacturing,Percentage,H36,Current ratio,Financial ratios,180,"ANZSIC06 groups C131, C132, and C133"
2024,Level 4,CC211,Textile and Leather Manufacturing,Percentage,H37,Quick ratio,Financial ratios,111,"ANZSIC06 groups C131, C132, and C133"
2024,Level 4,CC211,Textile and Leather Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,24,"ANZSIC06 groups C131, C132, and C133"
2024,Level 4,CC211,Textile and Leather Manufacturing,Percentage,H39,Return on equity,Financial ratios,18,"ANZSIC06 groups C131, C132, and C133"
2024,Level 4,CC211,Textile and Leather Manufacturing,Percentage,H40,Return on total assets,Financial ratios,8,"ANZSIC06 groups C131, C132, and C133"
2024,Level 4,CC211,Textile and Leather Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,43,"ANZSIC06 groups C131, C132, and C133"
2024,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H01,Total income,Financial performance,553,ANZSIC06 groups C134 and C135
2024,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H02,Sales of goods not further processed,Financial performance,79,ANZSIC06 groups C134 and C135
2024,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H03,Sales of other goods and services,Financial performance,471,ANZSIC06 groups C134 and C135
2024,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,2,ANZSIC06 groups C134 and C135
2024,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,0,ANZSIC06 groups C134 and C135
2024,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H07,Non-operating income,Financial performance,1,ANZSIC06 groups C134 and C135
2024,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H08,Total expenditure,Financial performance,530,ANZSIC06 groups C134 and C135
2024,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H09,Interest and donations,Financial performance,7,ANZSIC06 groups C134 and C135
2024,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H10,Indirect taxes,Financial performance,2,ANZSIC06 groups C134 and C135
2024,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H11,Depreciation,Financial performance,9,ANZSIC06 groups C134 and C135
2024,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H12,Salaries and wages paid,Financial performance,138,ANZSIC06 groups C134 and C135
2024,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H13,Redundancy and severance,Financial performance,0,ANZSIC06 groups C134 and C135
2024,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,56,ANZSIC06 groups C134 and C135
2024,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,314,ANZSIC06 groups C134 and C135
2024,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H20,Non-operating expenses,Financial performance,4,ANZSIC06 groups C134 and C135
2024,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H21,Opening stocks,Financial performance,143,ANZSIC06 groups C134 and C135
2024,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H22,Closing stocks,Financial performance,149,ANZSIC06 groups C134 and C135
2024,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H23,Surplus before income tax,Financial performance,29,ANZSIC06 groups C134 and C135
2024,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H24,Total assets,Financial position,414,ANZSIC06 groups C134 and C135
2024,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H25,Current assets,Financial position,298,ANZSIC06 groups C134 and C135
2024,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H26,Fixed tangible assets,Financial position,65,ANZSIC06 groups C134 and C135
2024,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H27,Additions to fixed assets,Financial position,16,ANZSIC06 groups C134 and C135
2024,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H28,Disposals of fixed assets,Financial position,13,ANZSIC06 groups C134 and C135
2024,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H29,Other assets,Financial position,51,ANZSIC06 groups C134 and C135
2024,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H30,Total equity and liabilities,Financial position,414,ANZSIC06 groups C134 and C135
2024,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,140,ANZSIC06 groups C134 and C135
2024,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H32,Current liabilities,Financial position,188,ANZSIC06 groups C134 and C135
2024,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H33,Other liabilities,Financial position,87,ANZSIC06 groups C134 and C135
2024,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars,H34,Total income per employee count,Financial ratios,202000,ANZSIC06 groups C134 and C135
2024,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars,H35,Surplus per employee count,Financial ratios,10800,ANZSIC06 groups C134 and C135
2024,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Percentage,H36,Current ratio,Financial ratios,159,ANZSIC06 groups C134 and C135
2024,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Percentage,H37,Quick ratio,Financial ratios,79,ANZSIC06 groups C134 and C135
2024,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Percentage,H38,Margin on sales of goods for resale,Financial ratios,29,ANZSIC06 groups C134 and C135
2024,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Percentage,H39,Return on equity,Financial ratios,21,ANZSIC06 groups C134 and C135
2024,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Percentage,H40,Return on total assets,Financial ratios,7,ANZSIC06 groups C134 and C135
2024,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Percentage,H41,Liabilities structure,Financial ratios,34,ANZSIC06 groups C134 and C135
2024,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H01,Total income,Financial performance,6654,ANZSIC06 groups C141 and C149
2024,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,385,ANZSIC06 groups C141 and C149
2024,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H03,Sales of other goods and services,Financial performance,6211,ANZSIC06 groups C141 and C149
2024,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,30,ANZSIC06 groups C141 and C149
2024,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,2,ANZSIC06 groups C141 and C149
2024,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,25,ANZSIC06 groups C141 and C149
2024,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,6250,ANZSIC06 groups C141 and C149
2024,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,66,ANZSIC06 groups C141 and C149
2024,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,21,ANZSIC06 groups C141 and C149
2024,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,212,ANZSIC06 groups C141 and C149
2024,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,1271,ANZSIC06 groups C141 and C149
2024,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,1,ANZSIC06 groups C141 and C149
2024,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,248,ANZSIC06 groups C141 and C149
2024,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,4372,ANZSIC06 groups C141 and C149
2024,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,60,ANZSIC06 groups C141 and C149
2024,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,946,ANZSIC06 groups C141 and C149
2024,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,890,ANZSIC06 groups C141 and C149
2024,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,348,ANZSIC06 groups C141 and C149
2024,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H24,Total assets,Financial position,5714,ANZSIC06 groups C141 and C149
2024,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H25,Current assets,Financial position,2708,ANZSIC06 groups C141 and C149
2024,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,2147,ANZSIC06 groups C141 and C149
2024,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,562,ANZSIC06 groups C141 and C149
2024,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,291,ANZSIC06 groups C141 and C149
2024,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H29,Other assets,Financial position,860,ANZSIC06 groups C141 and C149
2024,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,5714,ANZSIC06 groups C141 and C149
2024,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,2790,ANZSIC06 groups C141 and C149
2024,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,1669,ANZSIC06 groups C141 and C149
2024,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,1254,ANZSIC06 groups C141 and C149
2024,Level 3,CC31,Wood Product Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,389900,ANZSIC06 groups C141 and C149
2024,Level 3,CC31,Wood Product Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,20400,ANZSIC06 groups C141 and C149
2024,Level 3,CC31,Wood Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,162,ANZSIC06 groups C141 and C149
2024,Level 3,CC31,Wood Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,109,ANZSIC06 groups C141 and C149
2024,Level 3,CC31,Wood Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,36,ANZSIC06 groups C141 and C149
2024,Level 3,CC31,Wood Product Manufacturing,Percentage,H39,Return on equity,Financial ratios,12,ANZSIC06 groups C141 and C149
2024,Level 3,CC31,Wood Product Manufacturing,Percentage,H40,Return on total assets,Financial ratios,6,ANZSIC06 groups C141 and C149
2024,Level 3,CC31,Wood Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,49,ANZSIC06 groups C141 and C149
2024,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H01,Total income,Financial performance,6654,ANZSIC06 groups C141 and C149
2024,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,385,ANZSIC06 groups C141 and C149
2024,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H03,Sales of other goods and services,Financial performance,6211,ANZSIC06 groups C141 and C149
2024,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,30,ANZSIC06 groups C141 and C149
2024,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,2,ANZSIC06 groups C141 and C149
2024,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,25,ANZSIC06 groups C141 and C149
2024,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,6250,ANZSIC06 groups C141 and C149
2024,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,66,ANZSIC06 groups C141 and C149
2024,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,21,ANZSIC06 groups C141 and C149
2024,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,212,ANZSIC06 groups C141 and C149
2024,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,1271,ANZSIC06 groups C141 and C149
2024,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,1,ANZSIC06 groups C141 and C149
2024,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,248,ANZSIC06 groups C141 and C149
2024,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,4372,ANZSIC06 groups C141 and C149
2024,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,60,ANZSIC06 groups C141 and C149
2024,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,946,ANZSIC06 groups C141 and C149
2024,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,890,ANZSIC06 groups C141 and C149
2024,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,348,ANZSIC06 groups C141 and C149
2024,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H24,Total assets,Financial position,5714,ANZSIC06 groups C141 and C149
2024,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H25,Current assets,Financial position,2708,ANZSIC06 groups C141 and C149
2024,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,2147,ANZSIC06 groups C141 and C149
2024,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,562,ANZSIC06 groups C141 and C149
2024,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,291,ANZSIC06 groups C141 and C149
2024,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H29,Other assets,Financial position,860,ANZSIC06 groups C141 and C149
2024,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,5714,ANZSIC06 groups C141 and C149
2024,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,2790,ANZSIC06 groups C141 and C149
2024,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,1669,ANZSIC06 groups C141 and C149
2024,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,1254,ANZSIC06 groups C141 and C149
2024,Level 4,CC311,Wood Product Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,389900,ANZSIC06 groups C141 and C149
2024,Level 4,CC311,Wood Product Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,20400,ANZSIC06 groups C141 and C149
2024,Level 4,CC311,Wood Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,162,ANZSIC06 groups C141 and C149
2024,Level 4,CC311,Wood Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,109,ANZSIC06 groups C141 and C149
2024,Level 4,CC311,Wood Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,36,ANZSIC06 groups C141 and C149
2024,Level 4,CC311,Wood Product Manufacturing,Percentage,H39,Return on equity,Financial ratios,12,ANZSIC06 groups C141 and C149
2024,Level 4,CC311,Wood Product Manufacturing,Percentage,H40,Return on total assets,Financial ratios,6,ANZSIC06 groups C141 and C149
2024,Level 4,CC311,Wood Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,49,ANZSIC06 groups C141 and C149
2024,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H01,Total income,Financial performance,3063,ANZSIC06 groups C151 and C152
2024,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H02,Sales of goods not further processed,Financial performance,C,ANZSIC06 groups C151 and C152
2024,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H03,Sales of other goods and services,Financial performance,2863,ANZSIC06 groups C151 and C152
2024,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,6,ANZSIC06 groups C151 and C152
2024,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,0,ANZSIC06 groups C151 and C152
2024,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H07,Non-operating income,Financial performance,C,ANZSIC06 groups C151 and C152
2024,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H08,Total expenditure,Financial performance,3327,ANZSIC06 groups C151 and C152
2024,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H09,Interest and donations,Financial performance,42,ANZSIC06 groups C151 and C152
2024,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H10,Indirect taxes,Financial performance,9,ANZSIC06 groups C151 and C152
2024,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H11,Depreciation,Financial performance,169,ANZSIC06 groups C151 and C152
2024,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H12,Salaries and wages paid,Financial performance,485,ANZSIC06 groups C151 and C152
2024,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H13,Redundancy and severance,Financial performance,0,ANZSIC06 groups C151 and C152
